patterns,tags
ရွဲ့နေတာ,Kim_salad
မီလည်းအဝေးမှုန်,Kim_salad
ဂလူးဂလူးရှိတယ်လေ,Kim_salad
ကြွတော်မူအဖေ,Kim_salad
ပါပါး,Kim_salad
အခုကလက်တွေ့အိမ်မမက်ဘူး,Kim_salad
မင်္ဂလာပါကျောကြီး,Kim_salad
ကျားကျားချင်းကြီးမကောင်းပါ,Kim_salad
ပရိုတွေလေမတူဘူးသဝါးသဝါး,Kim_salad
ရေ,Kim_salad
ရက်စ်,Kim_salad
သူနော်သူနော်,Kim_salad
စာရိုက်ပါဟ,Kim_salad
ခိုခိုဇွဲ,Kim_salad
ဘူလီမယ်,Kim_salad
ငါသိတယ်,Kim_salad
လူတွေများနေပြီဘားမားချက်,Kim_salad
အဖေတူသမီး,Kim_salad
ဝှုိင်းနော့,Kim_salad
အိမ်စာထပ်,Kim_salad
ဟင်,Kim_salad
အဲ့တာတောဘက်မှာပါပါးရဲ့,Kim_salad
အွတ်,Kim_salad
ကျော်ကြည့်ကြပ်လိုက်မယ်,Kim_salad
တာ့တာ,Kim_salad
သွားပြီးတွေ့တာပြီးတော့ပြန်လာတာစားတောင်မစားဘူး,Kim_salad
ခြောက်ခန်းဖြေရမှာနှစ်ခန်းပဲစာပြန်လုပ်ရသေးတယ်,Kim_salad
ကဘာလဲ,Kim_salad
ဆိုးတယ်,Kim_salad
မငိုပါဘူး,Kim_salad
၁၃ကလေးမလေးရဲ့တောင်တက်လာသောမီ,Kim_salad
နိုးပါ,Kim_salad
ဟိုင်း,Kim_salad
ဘူလီလည်းဘဝရယူတော့လေ,Kim_salad
ဟုန်,Kim_salad
မွဲနေတာခိုိခိုက,Kim_salad
လူကြီးတွေစိတ်ပူတယ်လေ,Kim_salad
အင်းဂိတ်စာပါဆို,Kim_salad
မီဂျင်နရယ်ရွေ့ပြီ,Kim_salad
မဟုတ်ဘူးမကောင်းတာလုပ်တာလေ,Kim_salad
မင်းပဲပြောတာလေ,Kim_salad
ဝင်ကြည့်သေးတယ်သူမရှိလို့,Kim_salad
ဟုန်ဘကြီးတော်,Kim_salad
ဟင်နေပါရပါတယ်,Kim_salad
ဟဲ့ေဩာ်,Kim_salad
မင့်မလား,Kim_salad
သေချာတယ်,Kim_salad
ဟုတ်ပပူတယ်,Kim_salad
ဒါပေမဲ့အဲ့အစ်မကြီးကစာသိပ်မတတ်ဘူး,Kim_salad
ကျပြီနက်ဖြန်,Kim_salad
ဘာတွေဝင်ပြောနေတာလဲမိဇာ,Kim_salad
သိတယ်လေ,Kim_salad
မိ့ကိုပါပါး,Kim_salad
လီ,Kim_salad
ေကျာ်ဆိုမယ်လေ,Kim_salad
အိုင်ဂျီမှာပုံသွားတင်ပြီ,Kim_salad
ဘောင်မဝင်သောဘကြီးတော်,Kim_salad
ေခွးစားဘဲကြီး,Kim_salad
ရေချိုးပါမယ်ဆိုသုခပဲ,Kim_salad
မနက်ခွန်ခွဲနော်,Kim_salad
ဘာကြီးတုန်း,Kim_salad
ငို့,Kim_salad
ဂိုဂျိုလား,Kim_salad
လာပါလေ့ာဖျက်လိုက်ဘီ,Kim_salad
ခင်ဗျားရောဘယ်သူလဲ,Kim_salad
ရက်စ်,Kim_salad
ဆက်ပြောပါ,Kim_salad
သိနေတယ်,Kim_salad
ကင်မ်,Kim_salad
မရဘူး,Kim_salad
အင်စတာဂရမ်ပါဗျာ,Kim_salad
ကောင်းတယ်,Kim_salad
သူဂိမ်းဆော့နေတာထင်တယ်,Kim_salad
ရက်စ်လိုက်ပါ,Kim_salad
ကျောလည်းအိိပ်ဘီ,Kim_salad
ဟုတ်,Kim_salad
ဟုတ့,Kim_salad
ရောက်ဘီဗျ,Kim_salad
ပြောဖူးတယ်မှာ,Kim_salad
မပေးဘူးမသိရလည်းရတယ်,Kim_salad
ဟုတ်လိုက်ပါဘိုးဘိုး,Kim_salad
ကျော်ကလေ,Kim_salad
ယူပါပေးပါတယ်,Kim_salad
မေးခွန်းကမနက်မှရမှာလေ,Kim_salad
မီရယ်နွားရယ်နဲ့ပဲပြောဖူးတာ,Kim_salad
ဟုတ်တယိ,Kim_salad
ဂွတ်ဒ်,Kim_salad
ပြောမှာပဲသဝါး,Kim_salad
သူကသဘောကောင်းတယ်,Kim_salad
အေအက်ဖ်ကေဘီအာဘီ,Kim_salad
ဖိုက်တာကိုပြောတာပါပါးကိုကျောကြီးလို့ခေါ်စရာလား,Kim_salad
ဟာ,Kim_salad
စတာဘာ,Kim_salad
အားကြီးပဲ,Kim_salad
စာမလုပ်ရသေးဘူး,Kim_salad
မီရော,Kim_salad
လာတွေလည်းသိပု,Kim_salad
ဘယ်သွားလို့လဲ,Kim_salad
မဟုတ်ဘူးတစ်ခြားဘက်တဲ့,Kim_salad
ဟင်,Kim_salad
ဘုကလန့်တွေ,Kim_salad
ငါ့ကိုခေါ်ပြန်ပြီ,Kim_salad
အဲ့မယ်,Kim_salad
တွ,Kim_salad
မှောင်နေတယ်လေ,Kim_salad
အမှောင်ထဲစာလုပ်ရင်ကန်းမှာပေါ့,Kim_salad
လာပြန်ပြီ,Kim_salad
မရဘူးမီကမျက်မှန်နဲ့လေအိမ်ကပေးမလုပ်ဘူး,Kim_salad
ဟုတ်ဘူးအပြင်စာ,Kim_salad
မိန့်တော်မူ,Kim_salad
ဟုတ်မယ်ထင်တယ်,Kim_salad
ချိုသောအိပ်မက်,Kim_salad
တံခါးပိတ်လိုက်ပြီ,Kim_salad
မဘူလီပါ,Kim_salad
ငို့,Kim_salad
ကောင်းသောညခင်းပါ,Kim_salad
ရောက်ဘီဗျ,Kim_salad
သူတို့ကိုေမး,Kim_salad
ကောင်းသောမနက်အစောကြီးပါ,Kim_salad
ဟယ်,Kim_salad
လာလာတူတူချိူးမယ်,Kim_salad
တော်တော်တတ်နေပြီလားပြီးရင်သင်ပေးဦး,Kim_salad
ဟုတ်လား,Kim_salad
သူလေးလည်းမိန်းကလေး,Kim_salad
သူ့မေလင်ကသူ့ဖေဖေပေါ့နော်,Kim_salad
မီသီချင်းဆိုဖူးတယ်ဘာညာ,Kim_salad
ပြီးတော့အဲ့တာကအိမ်ကခိုင်းတဲ့သူသူများအိမ်,Kim_salad
အိုခေပါဖုတ်,Kim_salad
ဒီနေ့မန်းဒေးပေမယ့်အတန်းမရှိဘူးလေဘေးဘေ,Kim_salad
မလာဘူးသဝါး,Kim_salad
သူများကိုအဲ့လိုမပြောရဘူးလေ,Kim_salad
အသစ်တွေရှိတယ်,Kim_salad
ကောင်လေးရှာပေးလိုက်တော့,Kim_salad
တက်ပါတယ်,Kim_salad
ဘာဖြစ်တာလဲ,Kim_salad
ှေချးလ်ချေးလ်,Kim_salad
ကျောဖေဖေကမရုိက်တတ်ပါ,Kim_salad
ကျော်ပုဆိုးဝတ်တတ်တယ်,Kim_salad
ရိုင်းတယ်အဘတော်မိတာမှားပြီ,Kim_salad
အုန်းခင်,Kim_salad
မပြီးသေးဘူးလားတဲ့,Kim_salad
လာဘီလေ,Kim_salad
ရိုက်ပြီ,Kim_salad
ငိ,Kim_salad
ဖေဖေလာကြည့်သွားတယ်,Kim_salad
မုရေ,Kim_salad
ဘယ်လောက်လဲ,Kim_salad
မပေးထားဘူး,Kim_salad
စာလုပ်နေတယ်မအားသေးဘူး,Kim_salad
မြန်မာချက်လာပြီးမျက်နှာဖြူစကားတော့မပြောနဲ့လေဗျာ,Kim_salad
မုန့်,Kim_salad
ငို့,Kim_salad
ထားစရာလူမရှိလို့ထားပေးတာ,Kim_salad
ဟင်,Kim_salad
သိတယ်နော်,Kim_salad
မတက်ဘူးလား,Kim_salad
ဟယ်,Kim_salad
မီ,Kim_salad
ရူးနေတာ,Kim_salad
မုကိုသွေးတိုးစမ်းနေသောပါပါးရတို,Kim_salad
ချိလေးး,Kim_salad
ဘာဖိလို့လဲလေးလေး,Kim_salad
ငါနော်ပြောလိုက်ရ,Kim_salad
လူဆိုရင်ဆော့လို့လည်းရတယ်နော်,Kim_salad
ဖော်မုအာကာဆု,Kim_salad
ဝတ်ဖူးဘူး,Kim_salad
ဟာ,Kim_salad
စာမကူပေးဘူး,Kim_salad
သူပဲချစ်လို့ဆိုပြီးမွေးထားပြီးတော့,Kim_salad
ဟိုမှာပန်းဆစ်နေပြီ,Kim_salad
ဘကြီးတော်ကနွားလား,Kim_salad
ဟယ်,Kim_salad
လယ်ဗယ်မြင့်လာရင်မက်ဆေ့ဂျ်ကများလာတယ်လေ,Kim_salad
ရီအက်နေတာ,Kim_salad
ညှီတယ်,Kim_salad
ကေျာ်သေရင်အေးချမ်းရောလို့,Kim_salad
ငိုနေပြီထင်တယ်,Kim_salad
လိုင်းမမိဘူးထင်တယ်,Kim_salad
သဝါးဘီ,Kim_salad
စာလုပ်ဖို့ဒေတာချန်ထားရမယ်,Kim_salad
မသိတိုင်းငိုရအောင်ကင်မ်ကကလေးလား,Kim_salad
သေအေးရော,Kim_salad
အဲ့တာအခုထိဂလူးဂလူးမလုပ်ရသေးဘူး,Kim_salad
၁၁၁၁ပဲ,Kim_salad
စာဝင်ရိုက်လေ,Kim_salad
ပြန်ဘူလီလေ,Kim_salad
ရက်စ်,Kim_salad
နွိုက်စ်,Kim_salad
ဘိုးအေပဲ,Kim_salad
အအေးပြန်တိုက်ပါ,Kim_salad
မသိပေ,Kim_salad
ဘူလီတယ်ပေါ့,Kim_salad
တက်ချင်တယ်,Kim_salad
အိန်ဂျယ်နံပါတ်,Kim_salad
စကတ်ပဲ,Kim_salad
အဲ့တာစကားနည်းလို့,Kim_salad
ပြောနက်,Kim_salad
နီးအောင်ပြန်လုပ်,Kim_salad
သူများတကာတွေဒီလောက်သတိတရနဲ့လွမ်းနေတာကို,Kim_salad
ထိထားတယ်ဒီနေ့,Kim_salad
မငိုပါဘူးငိုတာနုတွေအလုပ်,Kim_salad
ကြာပြီလေ,Kim_salad
ခင်ဗျားရဲ့,Kim_salad
မလာတော့ဘူးတဲ့,Kim_salad
ယောင်ရင်ဆေးလူးမှာပေါ့,Kim_salad
ကျက်တာပါ,Kim_salad
ရှိတာလား,Kim_salad
တွေ့ပြီ,Kim_salad
မီတောင်ဝတ်တတ်တယ်,Kim_salad
ဟုတ်,Kim_salad
ဘယ်ကိုထွက်ရမှာ,Kim_salad
ပြောလိုက်,Kim_salad
မြန်းဂလေ့လိုရိုက်ပါပါး,Kim_salad
ဘကြီးတော်နဲ့တူတူ,Kim_salad
ဟုတ်ကဲ့ရပါတယ်လာပါ,Kim_salad
သီချင်းဆိုရမယ်လေ,Kim_salad
ကသူငယ်ချင်းတွေထင်တယ်,Kim_salad
ဒါပေမဲ့မီးပျက်နေတယ်လေ,Kim_salad
မျက်နှာဖြူစာတွေ,Kim_salad
ရက်စ်,Kim_salad
သီချင်းကိုနာရီကြာအောင်ဆိုမလို့လား,Kim_salad
ဟုတ်နှယ်တော့,Kim_salad
စကားပြောမယ်ဆိုပြီးဘယ်မှာလဲအဲ့ကျော်ကြီး,Kim_salad
မကောင်းဘူးပဲ,Kim_salad
မှာပေါ့,Kim_salad
ပြောကြည့်လိုက်,Kim_salad
သိပြီ,Kim_salad
ရင်ထဲပေါ့သွားအောင်,Kim_salad
ကလင်နောက်လိုက်ပြေးတယ်တဲ့,Kim_salad
ခံပြီးပြီလေ,Kim_salad
ရက်စ်,Kim_salad
ပြောကြည့်လိုက်ပါ,Kim_salad
ပါပါး,Kim_salad
ရတယ်လေ,Kim_salad
ကျောလေ,Kim_salad
ပြောမယ့်သာပြောတာမီဒီနေ့ကြားရတာစိတ်မကောင်းပါ,Kim_salad
မီဆိုမယ်လို့,Kim_salad
ကြွ,Kim_salad
ဆယ်တန်းစာဟုတ်တယ်,Kim_salad
ဟ,Kim_salad
မရဘူး,Kim_salad
သိပြီ,Kim_salad
အဲ့တာနိုးကတည်းကဖုန်းသုံးတဲ့ခွရဲ့အပြစ်,Kim_salad
အာ,Kim_salad
ဖုန်းနဲ့လည်းလာလေအိမ်သာထဲသွား,Kim_salad
ဂွစ်ပါပဲနောက်ဆုံးတော့,Kim_salad
ဟကြမ်းပြီ,Kim_salad
ဘူလီ,Kim_salad
နုပဲ,Kim_salad
မဆိုင်ဘူး,Kim_salad
ဘယ်ပျောက်နေတာလဲ,Kim_salad
ဖြစ်တတ်ပါတယ်,Kim_salad
ဘာကြီးတုန်း,Kim_salad
မရဘူးပြောချင်ရင်ဂျင်နရယ်သွား,Kim_salad
မဆေ့ရသေးဘူးနေဦး,Kim_salad
တစ်ရေးနိုးနေတယ်,Kim_salad
လမို့,Kim_salad
ဟျောင့်,Kim_salad
ဂွလိုက်ပါနွား,Kim_salad
သိရင်ပြီးရော,Kim_salad
ကွန်ဂရက်စ်,Kim_salad
အိုင်ယူ့စ်တူဘီဝမ်း,Kim_salad
ချွေး,Kim_salad
ရဘူးဖုတ်ကတိပေးထားတယ်လေ,Kim_salad
သေဖို့ပဲကျန်တော့တယ်,Kim_salad
သိပြီ,Kim_salad
ရူးနေပြီ,Kim_salad
